Gas Date: 2023-01-21  Cycle: INTRDY_2023-01-22_0900
Station Name,Cap,Nom,Cap2
Collins Mainline,1090,777,
Delhi,1064,888,
Gwinville East,1133,955,
Gwinville,1133,956,
Lucedale,1106,923,
Petal Mainline,1121,928,
