Gas Date: 2023-01-08  Cycle: INTRDY_2023-01-09_0900
Station Name,Cap,Nom,Cap2
Collins Mainline,1090,792,
Delhi,1064,902,
Gwinville East,1133,969,
Gwinville,1133,970,
Lucedale,1106,924,
Petal Mainline,1121,930,
