Gas Date: 2022-12-16  Cycle: INTRDY_2022-12-17_0900
Station Name,Cap,Nom,Cap2
Albany,1093,630,
Alexander City,1096,630,
Dunnellon,1087,627,
Hildreth,1090,627,
Reunion,1082,374,
Transco 85,804,655,
