Gas Date: 2023-01-15  Cycle: INTRDY_2023-01-16_0900
Station Name,Cap,Nom,Cap2
Burrillville,1108,929,
Chaplin,1114,1067,
Cromwell,1400,1209,
C System,178,90,
E System,125,67,
G System,484,328,
Hanover,1119,-141,-780,
AGT I-8,150,-96,-440,
J System 2,324,142,
J System,360,212,
Mahwah Mainline,1179,807,-958,
Millenium Mainline,1890,1830,
Oxford,1604,1399,
Southeast,1938,1750,
Stony Point,1961,1809,
Weymouth,80,-37,-720,
