Gas Date: 2022-12-30  Cycle: INTRDY_2022-12-31_0900
Station Name,Cap,Nom,Cap2
Berne,1313,-2846,
Chambersburg,2111,1486,
Egypt,2020,-1516,-1768,
Fagus,312,13,
Lambertville,2595,1224,
Lebanon,533,-673,-731,
Longview,290,0,
Owingsville,695,-2008,-1875,
Perulack,3446,2083,
Vidor,500,349,-731,
