Gas Date: 2022-11-16  Cycle: INTRDY_2022-11-17_0900
Station Name,Cap,Nom,Cap2
Athens,455,71,
Blue Racer,200,43,
Belle River,326,309,
Colerain,950,713,
Clyde,1437,1138,
Hanoverton,1458,1150,
Highland,455,71,
Milford,326,314,
Majorsville,695,366,
Big Run,850,43,
Salineville,950,810,
Springville,455,71,
Holbrook,330,211,
Washington,326,309,
Wadsworth,1455,1146,
Waterville,1387,1112,
Ypsilanti,832,808,
