Gas Date: 2022-11-23  Cycle: INTRDY_2022-11-24_0900
Station Name,Cap,Nom,Cap2
Burrillville,1108,774,
Chaplin,1114,909,
Cromwell,1400,1071,
C System,178,70,
E System,125,63,
G System,484,270,
Hanover,1119,-197,-780,
AGT I-8,150,-119,-440,
J System 2,324,132,
J System,360,178,
Mahwah Mainline,1179,842,-958,
Millenium Mainline,1890,1686,
Oxford,1604,1219,
Southeast,1938,1621,
Stony Point,1961,1670,
Weymouth,80,-42,-720,
