Gas Date: 2022-12-06  Cycle: INTRDY_2022-12-07_0900
Station Name,Cap,Nom,Cap2
Collins Mainline,932,960,
Delhi,986,870,
Gwinville East,1063,967,
Gwinville,1063,969,
Lucedale,1001,934,
Petal Mainline,1069,943,
