Gas Date: 2022-12-18  Cycle: INTRDY_2022-12-19_0900
Station Name,Cap,Nom,Cap2
Athens,455,0,
Blue Racer,200,21,
Belle River,606,557,
Colerain,950,828,
Clyde,1470,1207,
Hanoverton,1491,1275,
Highland,455,0,
Milford,606,557,
Majorsville,695,467,
Big Run,850,29,
Salineville,950,900,
Springville,455,0,
Holbrook,330,275,
Washington,606,557,
Wadsworth,1488,1271,
Waterville,1420,1109,
Ypsilanti,1151,916,
