Gas Date: 2022-12-12  Cycle: INTRDY_2022-12-13_0900
Station Name,Cap,Nom,Cap2
Burrillville,1108,985,
Chaplin,1114,1127,
Cromwell,1400,1293,
C System,178,110,
E System,125,84,
G System,484,338,
Hanover,1119,51,-780,
AGT I-8,150,-72,-440,
J System 2,324,180,
J System,360,248,
Mahwah Mainline,1179,889,-958,
Millenium Mainline,1890,1841,
Oxford,1604,1498,
Southeast,1938,1757,
Stony Point,1961,1818,
Weymouth,80,5,-720,
