Gas Date: 2022-12-21  Cycle: INTRDY_2022-12-22_0900
Station Name,Cap,Nom,Cap2
Berne,1313,-2688,
Chambersburg,2111,1652,
Egypt,2020,-1437,-1768,
Fagus,312,90,
Lambertville,2595,2203,
Lebanon,533,-708,-731,
Longview,290,13,
Owingsville,695,-1705,-1875,
Perulack,3446,3380,
Vidor,500,456,-731,
