Gas Date: 2023-02-14  Cycle: INTRDY_2023-02-15_0900
Station Name,Cap,Nom,Cap2
Albany,1139,541,
Alexander City,1142,541,
Dunnellon,1133,538,
Hildreth,1135,538,
Reunion,1129,287,
Transco 85,804,551,
