Gas Date: 2022-12-15  Cycle: INTRDY_2022-12-16_0900
Station Name,Cap,Nom,Cap2
Athens,455,0,
Blue Racer,200,21,
Belle River,606,576,
Colerain,950,845,
Clyde,1470,1272,
Hanoverton,1491,1305,
Highland,455,0,
Milford,606,576,
Majorsville,695,477,
Big Run,850,29,
Salineville,950,918,
Springville,455,0,
Holbrook,330,275,
Washington,606,576,
Wadsworth,1488,1301,
Waterville,1420,1174,
Ypsilanti,1151,965,
